Time,Exp_data.T_ms_out,Pane1-T salida caldera HTF - PV,Pane1-T linea S.del Enfria. HTF-S. - PV,Pane1-Caudal Linea circulacion HTF - PV,Pane1-Temperatura en tanque de HTF - PV,Pane1-Presion de aceite termico caldera,Pane1-Presion Entr. y S. tanq.exp. - PV,Exp_data.mdot_ms_in,Exp_data.T_ms_in,Pane1-Temperatura circuito 11 - PV,Exp_data.p_ms_out,Pane1-Temperatura S. tanque S. cali. - PV,Pane1-Caudal calculado (P2WSC10CT008),Pane1-Caudal calculado (P2WSC20CT001),Pane1-Caudal calculado (P4WTA10CT003),ms,dp_ms,dp_oil,TTC1,TTC2,TTC3,TTC4,TTC5,TTC6,TTC7,TTC8,Exp_data.TTH1,Exp_data.TTH2,Exp_data.TTH3,Exp_data.TTH4,Exp_data.TTH5,Exp_data.TTH6,Exp_data.TTH7,Exp_data.Lv_cold_tank,Exp_data.Lv_hot_tank
35245,341.297498,290.038137,267.296268,7.00432,247.950008,9.685185,5.1956,0.00316,307,313.870834,0.01492,350.2625,0,0,6079.627462,0,0,0,282.892517,283.674388,282.059998,284.476892,288.054385,287.418766,281.938138,294.926266,350.262499,352.237487,354.402484,349.532499,350.007488,351.712495,353.905004,550.805725,3272.28772
35250,341.279999,290.280009,267.525014,7.0124,248.175008,9.672839,5.1988,0.00356,307,313.899994,0.0144,350.24,0,0,6086.447754,0,0,0,282.915019,283.620005,282.075002,284.460022,288.060008,287.400014,281.910014,294.975016,350.24,352.319997,354.419983,349.639994,349.979991,351.619985,353.940002,550.707397,3272.588623
35255,341.306664,290.535004,267.695011,7.01412,248.38001,9.674383,5.20128,0.00388,306.977776,313.899994,0.01396,350.186669,0,0,6081.6537,0,0,0,282.920017,283.610002,282.065013,284.43002,288.075009,287.405012,281.910007,295.030016,350.186669,352.353333,354.419983,349.66666,350.060001,351.606656,353.899997,550.416056,3273.056695
35260,341.314997,290.685004,267.888751,7.00228,248.580008,9.687886,5.20416,0.00432,306.929162,313.899994,0.01436,350.207502,0,0,6074.818949,0,0,0,282.860639,283.63501,282.005637,284.439393,288.075005,287.411266,281.928761,295.023762,350.207502,352.307493,354.319987,349.612495,350.047493,351.627492,353.899995,550.543518,3273.014903
35265,341.299998,290.850006,268.095011,7.0046,248.805008,9.717593,5.2064,0.00456,306.899994,313.899994,0.01444,350.180003,0,0,6075.354492,0,0,0,282.810018,283.665009,282.00001,284.430023,288.015004,287.430013,281.910014,294.990011,350.180003,352.279989,354.279989,349.619995,350.079987,351.599986,353.920003,550.532593,3272.989828
35270,341.313331,291.040009,268.315019,7.0074,249.010006,9.718621,5.20744,0.0034,306.899994,313.899994,0.01444,350.133338,0,0,6074.657552,0,0,0,282.765018,283.745012,281.995009,284.470015,288.019999,287.425012,281.905012,294.985009,350.133338,352.286652,354.453315,349.686659,350.066657,351.639991,353.873338,550.241252,3272.454888
35275,341.304998,291.249391,268.505636,6.99208,249.219388,9.726659,5.20912,0.00212,306.899994,313.899994,0.01464,350.1,0,0,6065.449687,0,0,0,282.793143,283.770019,281.970001,284.435636,288.045005,287.409388,281.870633,295.035011,350.1,352.294993,354.369985,349.632495,350.0875,351.602488,353.902498,550.150208,3272.538472
35280,341.339996,291.480011,268.710012,6.98264,249.450012,9.740741,5.21296,0.0024,306.899994,313.899994,0.01448,350.119995,0,0,6056.284342,0,0,0,282.810018,283.755015,281.985006,284.415019,288.045013,287.370015,281.880015,295.110006,350.119995,352.259989,354.319987,349.639994,350.019989,351.660004,353.819987,550.270386,3272.789225
35285,341.353329,291.720008,268.920017,6.98384,249.640008,9.746914,5.21568,0.003,306.899994,313.85556,0.01468,350.106666,0,0,6056.030382,0,0,0,282.800018,283.725006,282.015015,284.410021,288.045013,287.360023,281.935015,295.155006,350.106666,352.273319,354.306654,349.659993,349.999986,351.613339,353.83999,550.182983,3272.454888
35290,341.369995,291.963763,269.145018,6.99168,249.821258,9.739198,5.21904,0.00276,306.899994,313.800018,0.0148,350.014988,0,0,6059.525594,0,0,0,282.69376,283.706257,282.024386,284.422516,288.045013,287.356897,281.928761,295.145636,350.014988,352.302493,354.25249,349.697492,350.099991,351.667503,353.902498,550.019104,3272.538472
35295,341.399994,292.12501,269.340017,6.99296,250.020009,9.714506,5.2228,0.00248,306.899994,313.800018,0.01448,350.019989,0,0,6059.209473,0,0,0,282.690013,283.650004,282.030009,284.415019,288.045013,287.38502,281.910014,295.12501,350.019989,352.279989,354.319987,349.699992,350.079987,351.720001,353.899994,550.182983,3273.190429
35300,341.473324,292.285007,269.495012,6.98404,250.275013,9.693416,5.22632,0.0026,306.899994,313.800018,0.01424,350.073334,0,0,6050.490017,0,0,0,282.765011,283.630008,282.025011,284.420017,288.045013,287.405012,281.925018,295.130015,350.073334,352.279992,354.313321,349.699992,350.07999,351.733334,353.946662,550.474325,3273.391032
35305,341.48999,292.522521,269.69814,6.98512,250.528135,9.710455,5.22848,0.00276,306.899994,313.779184,0.01484,350.002488,0,0,6046.935771,0,0,0,282.765007,283.680023,282.046878,284.454385,288.054385,287.392517,281.915641,295.117516,350.002488,352.355006,354.24249,349.649994,350.067495,351.737501,353.892495,550.674622,3273.140279
35310,341.49999,292.755015,269.925008,7.02812,250.725011,9.70216,5.22952,0.00236,306.899994,313.733348,0.01536,349.959981,0,0,6078.997396,0,0,0,282.705007,283.665019,282.059998,284.460012,288.060008,287.400014,281.895009,295.065013,349.959981,352.279999,354.359985,349.679993,350.039988,351.74,353.920003,550.882202,3273.591634
35315,341.533322,292.955007,270.120005,7.05244,250.900014,9.721708,5.23272,0.00212,306.899994,313.700012,0.0156,349.953315,0,0,6102.489909,0,0,0,282.720005,283.625007,282.050001,284.425015,288.045013,287.415008,281.860012,295.095005,349.953315,352.266659,354.379985,349.713325,350.146664,351.74,353.940002,551.086141,3273.524767
35320,341.537488,293.120635,270.270012,7.01564,251.109387,9.717207,5.23824,0.00272,306.899994,313.700012,0.01528,349.919983,0,0,6074.381897,0,0,0,282.776257,283.593754,282.046884,284.418767,288.045013,287.405637,281.835022,295.132507,349.919983,352.3375,354.354986,349.704992,350.104991,351.690002,353.965001,550.904053,3273.065053
35325,341.519989,293.310008,270.465007,6.99428,251.37001,9.689815,5.2428,0.002,306.899994,313.666677,0.0148,349.939982,0,0,6055.142741,0,0,0,282.780009,283.575002,282.060008,284.445007,288.060008,287.38502,281.835022,295.170013,349.939982,352.279989,354.319987,349.73999,350.119995,351.700002,354,550.707397,3272.789225
35330,341.546655,293.510017,270.630008,6.98716,251.570006,9.739197,5.24752,0.00224,306.899994,313.600006,0.0148,349.939982,0,0,6046.078016,0,0,0,282.755015,283.599999,282.070001,284.445014,288.070004,287.370026,281.825019,295.22502,349.939982,352.266652,354.206658,349.713325,350.166663,351.720001,353.973334,550.678263,3272.454888
35335,341.592486,293.713139,270.85501,6.9878,251.707511,9.751736,5.25192,0.00236,306.941663,313.579172,0.0148,349.889984,0,0,6044.429626,0,0,0,282.770636,283.621881,282.082504,284.435645,288.054385,287.398146,281.803144,295.20939,349.889984,352.337491,354.302488,349.692492,350.074992,351.707502,353.927503,550.751099,3272.538472
35340,341.619985,293.850016,271.080007,6.99276,251.955012,9.75,5.25856,0.00232,307,313.533335,0.01488,349.859985,0,0,6044.667643,0,0,0,282.735006,283.650014,282.075002,284.415019,288.060008,287.445018,281.790019,295.215017,349.859985,352.359996,354.379985,349.73999,349.99999,351.720001,353.940002,550.707397,3273.190429
35345,341.613319,294.08001,271.285004,6.99052,252.13501,9.756687,5.26368,0.00296,307,313.477776,0.01476,349.799988,0,0,6041.166449,0,0,0,282.730008,283.67002,282.050001,284.420017,288.065006,287.460022,281.780012,295.220011,349.799988,352.386664,354.319987,349.799988,349.999986,351.74,353.960002,550.736532,3273.658501
35350,341.592486,294.358144,271.475637,6.97876,252.256886,9.774691,5.26608,0.00328,307,313.429162,0.0148,349.812487,0,0,6035.14506,0,0,0,282.789385,283.657516,282.037506,284.426264,288.061876,287.450644,281.776889,295.254388,349.812487,352.357497,354.282488,349.73749,350.124996,351.664997,353.922503,550.936829,3273.616709
35355,341.599986,294.540019,271.695007,6.98392,252.465012,9.790123,5.26648,0.00332,307.033335,313.399994,0.01548,349.819987,0,0,6034.018229,0,0,0,282.795003,283.650014,282.030009,284.415019,288.015004,287.430013,281.790008,295.275014,349.819987,352.380005,354.279989,349.659994,350.119995,351.579987,353.900004,551.057007,3273.591634
35360,341.606652,294.675018,271.925005,7.0052,252.630008,9.766461,5.26792,0.00296,307.100006,313.35556,0.0156,349.733324,0,0,6042.019314,0,0,0,282.790002,283.63501,282.015015,284.45501,288,287.37501,281.780012,295.290015,349.733324,352.320001,354.346653,349.693326,349.99998,351.493313,353.820007,551.086141,3273.457899
35365,341.627485,294.88126,272.109384,7.0154,252.855007,9.778357,5.27208,0.00284,307.100006,313.279184,0.01544,349.674993,0,0,6052.691447,0,0,0,282.746258,283.663137,282.024386,284.448765,287.990629,287.33439,281.786266,295.318144,349.674993,352.332498,354.367485,349.672493,349.962488,351.622487,353.882505,550.904053,3273.792236
35370,341.619985,295.12501,272.280009,7.01328,253.080007,9.825617,5.27544,0.0032,307.133341,313.233348,0.0152,349.719991,0,0,6054.304687,0,0,0,282.690013,283.680013,282.015004,284.415019,287.970011,287.355021,281.835012,295.365011,349.719991,352.360006,354.299988,349.679993,349.99999,351.720001,353.940002,550.707397,3273.792236
35375,341.626651,295.345022,272.465013,7.01408,253.295012,9.819445,5.27792,0.00288,307.200012,313.155565,0.01496,349.753323,0,0,6053.614909,0,0,0,282.725013,283.63501,281.970001,284.420017,287.955017,287.370026,281.860012,295.370009,349.753323,352.34,354.386651,349.759989,349.986647,351.613339,353.893338,550.561727,3273.658501
35380,341.609985,295.563763,272.686891,7.02,253.488761,9.792438,5.27888,0.00224,307.200012,313.079172,0.01468,349.74499,0,0,6052.820943,0,0,0,282.703131,283.653765,281.970001,284.416887,287.955017,287.360648,281.825644,295.357513,349.74499,352.289993,354.344986,349.759989,349.957481,351.617499,353.872499,550.707397,3273.115204
35385,341.599986,295.740011,272.895009,7.02488,253.665009,9.800926,5.28216,0.0024,307.233348,313.033335,0.01488,349.679993,0,0,6061.182454,0,0,0,282.705007,283.665019,281.985006,284.355011,287.955017,287.340017,281.820018,295.380015,349.679993,352.279989,354.459981,349.779989,349.959981,351.599996,353.819997,551.057007,3272.789225
35390,341.593319,295.920017,273.050005,7.00496,253.885006,9.80144,5.28808,0.00292,307.300018,312.955553,0.01476,349.659994,0,0,6050.899686,0,0,0,282.695018,283.615004,282.005012,284.360006,287.965013,287.325012,281.825019,295.435015,349.659993,352.273319,354.479981,349.746657,349.913317,351.680003,353.92667,551.086141,3273.19043
35395,341.647484,296.107513,273.234384,6.9732,254.150632,9.811728,5.29216,0.0032,307.320847,312.879166,0.01472,349.709992,0,0,6016.356873,0,0,0,282.663769,283.608752,281.98313,284.413138,287.977508,287.33439,281.831265,295.428761,349.709992,352.314992,354.404984,349.779989,350.004986,351.717495,354.01,551.013306,3273.19043
35400,341.679983,296.280009,273.420013,6.97436,254.38501,9.84105,5.29392,0.0034,307.366669,312.833343,0.0152,349.73999,0,0,6007.166016,0,0,0,282.675018,283.63501,281.970001,284.415009,287.970011,287.355021,281.865011,295.440013,349.73999,352.379995,354.359985,349.679993,349.99999,351.639994,353.980001,551.057007,3273.19043
35405,341.653317,296.495005,273.63502,6.99456,254.625015,9.885803,5.29584,0.00312,307.422217,312.755571,0.01536,349.773322,0,0,6021.821886,0,0,0,282.685011,283.625007,281.980004,284.445014,287.935011,287.370026,281.85001,295.485012,349.773322,352.400004,354.386651,349.726657,349.933316,351.646671,354.019999,551.202677,3273.324165
35410,341.732493,296.698132,273.828768,6.99964,254.784387,9.875193,5.2996,0.00296,307.470832,312.679178,0.01568,349.714991,0,0,6026.45286,0,0,0,282.697508,283.621881,281.98313,284.435645,287.938131,287.35127,281.812515,295.456888,349.714991,352.299995,354.269989,349.834986,349.899984,351.629999,353.970001,551.330139,3273.491333
35415,341.820007,296.910014,274.035014,6.9868,254.985011,9.859568,5.30408,0.00224,307.5,312.633341,0.01572,349.699992,0,0,6015.662923,0,0,0,282.660014,283.650014,281.970001,284.415019,287.985006,287.340017,281.820018,295.440013,349.699992,352.259989,354.259989,349.779989,349.879985,351.599986,353.940002,551.144409,3273.792236
35420,341.83334,297.095015,274.255005,6.99388,255.240009,9.871914,5.30816,0.0026,307.522224,312.577783,0.01536,349.73999,0,0,6015.973579,0,0,0,282.720005,283.680023,281.980004,284.410021,287.970005,287.360023,281.825019,295.42001,349.73999,352.293335,354.346653,349.753323,349.913317,351.606656,353.960002,550.678263,3274.260308
35425,341.8375,297.26064,274.445638,7.01232,255.436883,9.891204,5.31184,0.00228,307.570838,312.508334,0.01516,349.75249,0,0,6034.521993,0,0,0,282.738758,283.670645,282.001886,284.413144,287.960631,287.347519,281.821893,295.479388,349.75249,352.347497,354.417483,349.807488,349.90499,351.652504,354.022499,550.641846,3274.09314
35430,341.839996,297.450012,274.63501,7.01768,255.645009,9.888889,5.31728,0.00212,307.633341,312.433329,0.01532,349.73999,0,0,6035.59668,0,0,0,282.690013,283.63501,282.00001,284.400024,287.985006,287.340017,281.835022,295.50001,349.73999,352.440002,354.379985,349.859985,349.959991,351.579997,353.920003,550.44519,3273.792237
35435,341.880005,297.670007,274.845008,7.0166,255.87501,9.894033,5.32152,0.003,307.700012,312.35556,0.0152,349.66666,0,0,6035.473959,0,0,0,282.685011,283.599999,281.970001,284.410021,287.935011,287.335015,281.80502,295.505012,349.66666,352.366665,354.479981,349.793321,349.913317,351.56665,353.846673,550.474325,3273.457899
35440,341.880005,297.916885,275.070007,7.0106,256.059384,9.86574,5.32384,0.0036,307.741681,312.258349,0.01488,349.687492,0,0,6028.179545,0,0,0,282.725629,283.603125,281.970001,284.450643,287.910004,287.347519,281.786266,295.501886,349.687492,352.349991,354.379985,349.73499,349.929983,351.537487,353.867505,550.674622,3273.66686
35445,341.860006,298.095022,275.295003,6.98492,256.305013,9.858025,5.32592,0.00312,307.800018,312.166677,0.01424,349.73999,0,0,6004.235351,0,0,0,282.675008,283.575002,281.970001,284.475016,287.910004,287.355021,281.805013,295.560018,349.73999,352.339996,354.299988,349.73999,349.859985,351.49999,353.920003,550.7948,3273.591634
35450,341.793328,298.295017,275.575009,6.98416,256.485012,9.864197,5.32712,0.00296,307.844452,312.077783,0.01432,349.753323,0,0,5998.800944,0,0,0,282.670007,283.545013,281.960005,284.45501,287.940006,287.360023,281.810008,295.620015,349.753323,352.360006,354.326653,349.706658,349.83332,351.613332,354.006666,550.94047,3273.658501
35455,341.772485,298.498135,275.718761,6.99576,256.625631,9.895062,5.328,0.003,307.920828,312.029168,0.01512,349.769989,0,0,6009.545166,0,0,0,282.757507,283.554385,281.956881,284.486263,287.977508,287.338141,281.844384,295.582504,349.769989,352.359999,354.272489,349.702492,349.89999,351.642495,353.965001,551.013306,3273.24058
35460,341.779989,298.680013,275.910004,6.97928,256.815002,9.901235,5.33152,0.00284,307.966665,311.966665,0.01568,349.73999,0,0,5995.066243,0,0,0,282.75001,283.560008,281.970001,284.475016,287.970011,287.310008,281.850016,295.605011,349.73999,352.299998,354.339986,349.679993,350.019989,351.640004,354.039998,550.969605,3272.989827
35465,341.826657,298.79501,276.130008,6.99756,257.025001,9.899691,5.33496,0.00384,308.044447,311.85556,0.01612,349.66666,0,0,6009.98763,0,0,0,282.735009,283.55501,281.980004,284.410021,287.985012,287.310008,281.825019,295.68002,349.66666,352.333333,354.286655,349.73999,349.979987,351.573327,354.013333,550.823934,3273.324165
35470,341.859999,298.957518,276.339395,7.02668,257.259384,9.901621,5.33904,0.00308,308.120841,311.758349,0.01636,349.687492,0,0,6033.067566,0,0,0,282.744378,283.576883,281.98313,284.422516,288.013129,287.366268,281.831265,295.726885,349.687492,352.362497,354.25749,349.73999,349.979989,351.577489,353.905004,550.587219,3273.24058
35475,341.859996,299.160014,276.495015,7.0276,257.430013,9.908951,5.34344,0.00296,308.166677,311.666677,0.01608,349.679993,0,0,6037.425456,0,0,0,282.75001,283.575012,281.985006,284.445018,288,287.400014,281.850016,295.695007,349.679993,352.360006,354.23999,349.719991,349.99998,351.680003,353.940002,550.357788,3272.989827
35480,341.960002,299.35001,276.660007,6.99972,257.605004,9.925926,5.34888,0.00252,308.222236,311.600006,0.01604,349.626662,0,0,6010.590603,0,0,0,282.755015,283.545013,282.015015,284.460019,288,287.395009,281.855014,295.645016,349.626662,352.360006,354.33332,349.773322,350.026645,351.753333,353.886671,550.416056,3273.19043
35485,341.935003,299.615644,276.89438,6.98056,257.805007,9.962577,5.35232,0.00328,308.27085,311.558337,0.01588,349.709992,0,0,5991.603312,0,0,0,282.780014,283.563756,282.024386,284.431887,287.990629,287.370017,281.851884,295.676267,349.709992,352.410004,354.387484,349.764989,349.959981,351.695002,353.845006,550.434265,3273.441182
35490,341.960002,299.850016,277.110006,6.96728,258.00001,9.99074,5.35456,0.00372,308.333344,311.466665,0.016,349.719991,0,0,5979.743652,0,0,0,282.75001,283.589996,282.00001,284.445007,287.970011,287.355021,281.835012,295.680013,349.719991,352.359996,354.299988,349.599996,349.959991,351.700002,353.860006,550.357788,3273.792236
35495,341.92667,299.975013,277.280016,6.96756,258.145013,10.016461,5.35768,0.0024,308.399994,311.377777,0.016,349.73999,0,0,5980.033854,0,0,0,282.680006,283.58,281.965017,284.425008,287.965013,287.305006,281.880005,295.730018,349.73999,352.299991,354.326653,349.633328,350.086667,351.726668,353.886671,550.416056,3274.059706
35500,341.985001,300.159386,277.464389,7.01944,258.363764,10.017747,5.36016,0.00232,308.441663,311.287509,0.01584,349.702492,0,0,6016.026388,0,0,0,282.667511,283.558133,281.996259,284.409387,287.977508,287.289377,281.889383,295.726892,349.702492,352.3375,354.322487,349.674993,350.044987,351.622499,353.995,550.434265,3274.14329
35505,342.059998,300.390015,277.665009,7.03684,258.600016,10.00463,5.36472,0.00236,308.533335,311.166677,0.01552,349.659994,0,0,6034.677083,0,0,0,282.675008,283.545013,281.985006,284.415019,287.985006,287.310008,281.895009,295.725016,349.659994,352.379995,354.299988,349.699992,350.039988,351.619995,353.939992,550.357788,3273.591634
35510,342,300.60001,277.890015,7.00288,258.825012,9.981482,5.36824,0.00324,308.600006,311.077783,0.01508,349.693326,0,0,6003.507758,0,0,0,282.730008,283.55501,281.995009,284.390021,288,287.325012,281.870009,295.70501,349.693326,352.433336,354.306654,349.66666,350.100006,351.666663,353.83999,550.357788,3273.457899
35515,342.024999,300.825011,278.068136,6.98516,259.07813,9.958333,5.37112,0.0038,308.641675,311.008334,0.01484,349.709992,0,0,5988.512166,0,0,0,282.733138,283.567505,281.970001,284.405638,287.981257,287.33439,281.848136,295.755013,349.709992,352.299995,354.277489,349.637494,350.0875,351.599991,353.927503,550.248535,3273.541484
35520,342.039998,301.020009,278.280009,7.00848,259.275004,9.952161,5.37416,0.00304,308.733348,310.900004,0.0152,349.699992,0,0,6003.179524,0,0,0,282.660014,283.545003,281.985006,284.430013,287.955017,287.355021,281.835012,295.800008,349.699992,352.299988,354.299988,349.659993,349.99999,351.639994,353.859996,550.182983,3273.19043
